username, created_at, lng, lat, text
pdxpolicelog, Fri Apr 24 01:17:02 +0000 2020, -122.686006, 45.596675, TRIMET INCIDENT - WITH WEAPON *H at 10200 N EXPO RD, PORT [Portland Police #PP20000132574] 17:56 #pdx911 
bhuber1070, Fri Apr 24 01:17:02 +0000 2020, -86.142922, 39.779562, Did Rece Davis just call him Isiah Thomas on ABC? 
blogan2010, Fri Apr 24 01:17:02 +0000 2020, -100.076888, 31.168893, @laurenEsampson So precious!!!! 
OhHeyImWhitni, Fri Apr 24 01:17:02 +0000 2020, -95.446486, 29.838495, At this point eating at this time is considered a late lunch. 
JonkerTami, Fri Apr 24 01:17:02 +0000 2020, -80.829386, 28.584726, @Annamarie40985 @Poshmarkapp It’s VERY addicting. I’m-Never Too Many Shooz. And believe me- I have a LOT of shoes s… https://t.co/jNOClDDAmv 
camryn__c, Fri Apr 24 01:17:02 +0000 2020, -97.578660, 35.565178, senior pics✅ https://t.co/0XfEsbWmV5 
Scrw_Loose, Fri Apr 24 01:17:02 +0000 2020, -76.453132, 41.001537, Don’t do it Techy: https://t.co/gk12mayBFB 
xPrettySmile_, Fri Apr 24 01:17:02 +0000 2020, -86.520209, 36.221709, @Micahlwms12 Damn lol i worked there in high school 
DanMarStP, Fri Apr 24 01:17:02 +0000 2020, -93.105649, 44.941516, #30daysofbiking day 23: rode to work, made a delivery, &amp; circled the block with Ellie on her rollerskates leading C… https://t.co/H4Jgqfd2qk 
RaiderFan3000, Fri Apr 24 01:17:03 +0000 2020, -80.926628, 33.631140, Simmons...what position do you play?Simmons: defense 
therealdh_, Fri Apr 24 01:17:03 +0000 2020, -91.090800, 30.459100, Trade back 
MORTONLB53, Fri Apr 24 01:17:03 +0000 2020, -97.463645, 35.327468, @FakeMorganHope He ain’t going to SF 
JayJints, Fri Apr 24 01:17:03 +0000 2020, -82.723883, 27.672917, @TheBrandyClark @NFL Not at all. New York Football Giants fans are crying all over America after that terrible pick 👎🥜🐟 
CeeHawk, Fri Apr 24 01:17:03 +0000 2020, -97.672732, 30.519340, FAM 
mvp_EtHaN, Fri Apr 24 01:17:03 +0000 2020, -81.228315, 31.983883, Wow! #NFLDraft2020 
Ms_Morgan15, Fri Apr 24 01:17:03 +0000 2020, -95.446486, 29.838495, @ceh1118 @CFISD_ELAR2_5 @MrsMirelesClass @zoom_us @KirkElementary @TravelingJenB @susanblowey @Deb4change… https://t.co/yJLJP3vCSd 
LueyThaDawg, Fri Apr 24 01:17:03 +0000 2020, -96.761753, 32.819858, Welp he gone now 
stragglifewyn, Fri Apr 24 01:17:03 +0000 2020, -74.236746, 40.770982, this draft just getting better and better 
CasemJennifer, Fri Apr 24 01:17:03 +0000 2020, -75.770041, 42.746617, @NYSSenatorMRM please and thank you. We need unemployment help! Please keep fighting to wave the forfeit days! 
cody_cox09, Fri Apr 24 01:17:03 +0000 2020, -83.173867, 32.678207, @mculberson3 Fromm to the pats could possibly work lol Eason is that dude with the arm 
Don_MannyOG, Fri Apr 24 01:17:03 +0000 2020, -75.117998, 40.004866, Isaiah Simmons going be a problem #NFLDraft 
JordanneHowe, Fri Apr 24 01:17:03 +0000 2020, -93.361321, 46.441861, Another @GldnHarvest corn plot is in the ground near Edgerton, Minnesota✅•Thank you Mark VanderPol for all you do🌽 https://t.co/fVPSXaFBHA 
SewAlabama, Fri Apr 24 01:17:03 +0000 2020, -86.680738, 32.576227, @bjackson215 @marcuslemonis Yes, we are able to operate during the shutdown. I don’t believe that I am bias at all… https://t.co/KkoqZPfcQu 
giaco1025, Fri Apr 24 01:17:03 +0000 2020, -73.831187, 40.670879, No idea why Carolina passed on Simmons 
trumonica, Fri Apr 24 01:17:03 +0000 2020, -122.805579, 45.484892, @ohlawno Omg thank you for bringing this back onto my tl 
Dougie0045, Fri Apr 24 01:17:03 +0000 2020, -81.112426, 40.917659, @saylor_2 Same 
J_Whit95, Fri Apr 24 01:17:03 +0000 2020, -80.846785, 35.209059, 😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂 
HowardBoyJeremy, Fri Apr 24 01:17:03 +0000 2020, -88.161555, 30.683649, Isiah Simmons gone be defensive ROTY 
dhunt116, Fri Apr 24 01:17:03 +0000 2020, -81.367773, 28.501678, @Sam_Longanecker @JesseHunter813 Hahaha like 20 layers of screenshots and vivid filters with sharpness all the way up 
codymorris96, Fri Apr 24 01:17:03 +0000 2020, -86.472770, 33.951433, Simmons is a bigger Minkah Fitzpatrick but can pass rush 
Qua_McCartee, Fri Apr 24 01:17:03 +0000 2020, -80.760188, 34.728836, I say these things but be out like a light 😂 
NotThatJasonLee, Fri Apr 24 01:17:03 +0000 2020, -75.386460, 39.145024, Suck it easy, Bolts!#RaiderNation #RN4L 
wfreeman87, Fri Apr 24 01:17:03 +0000 2020, -92.436774, 38.304558, So who will the London Jaguars pick?#NFLDraft2020 
LiteraryMrG, Fri Apr 24 01:17:03 +0000 2020, -96.761753, 32.819858, @emartinez13_ @darlengaleas @emilieeeees @vickivickitxria @CyanideTran Just get in quickly please. I’m trying to creat a mixtape. 
urdudefabian, Fri Apr 24 01:17:03 +0000 2020, -104.922093, 39.713563, IM SO NERVOUS 
BowyerBrianna, Fri Apr 24 01:17:03 +0000 2020, -100.076888, 31.168893, @swindelliesss @Tennys_Slut ? 
CallMeZander_, Fri Apr 24 01:17:03 +0000 2020, -82.532321, 28.103375, @kiarajamilett Wow in that case I’ll actually save your phone number lmao 
risalvor, Fri Apr 24 01:17:03 +0000 2020, -71.471072, 41.431235, @vicenews @offthe_res If they find the party responsible, I’ll take 100 
WLCCoachTreske, Fri Apr 24 01:17:03 +0000 2020, -88.009557, 42.894304, This draft has me reflecting on all my guys who had a chance to make their goals of playing pro ball come true! W… https://t.co/7U0rslob8i 
Amy_Boughton, Fri Apr 24 01:17:03 +0000 2020, -96.991828, 33.042437, Seniors- can’t wait to see you tomorrow @Hebron_HS! Enter the campus from Charles St- and enjoy the moment picking… https://t.co/SruAs77s2C 
AlexMunozSports, Fri Apr 24 01:17:03 +0000 2020, -117.119517, 33.501021, With the addition of Hopkins and now Simmons and Murray as their QB wouldn’t surprise me if the Cards are the 2018 Rams of the NFC West 
demagius777, Fri Apr 24 01:17:03 +0000 2020, -86.704714, 41.600966, @AKashtai @Look_its_Rhonda @nuordrman I'd ask Trump to sing a song about himself,however, Big Pig already did that… https://t.co/AcRjjCErsY 
DeeVee50, Fri Apr 24 01:17:04 +0000 2020, -73.648104, 40.799184, Can’t wait to watch this! 
HISTORICIMP13, Fri Apr 24 01:17:04 +0000 2020, -106.681868, 35.011513, @KyleKulinski Soda Pop. The end 
famousyvng, Fri Apr 24 01:17:04 +0000 2020, -80.230635, 26.204792, @GirlAtTheMallThatMadeMeSwitchToSprint count your fucking days bitch😡 
therealbratney, Fri Apr 24 01:17:04 +0000 2020, -84.192069, 34.038017, I look good here 
gabealmanza, Fri Apr 24 01:17:04 +0000 2020, -95.951112, 28.980361, 🙄👉🏽👈🏽 
ettosantana, Fri Apr 24 01:17:04 +0000 2020, -100.196134, 25.676603, @SoyCriSzis Préstamelo tantito 
badhopper, Fri Apr 24 01:17:04 +0000 2020, -96.734900, 33.061243, @amethyst_heels @RJellyman @zappafaye @StoneBrewing @bertrand_boily @wrayzors @OkiTimes @JonMontag @cellmavin… https://t.co/cA5aBES7kT 
jenesiissss, Fri Apr 24 01:17:04 +0000 2020, -98.540651, 29.417501, @JesslynnNicolee 😍😍😍 
NeeNee1962, Fri Apr 24 01:17:04 +0000 2020, -76.603957, 39.169585, Seriously. HOW does 'dr' Debra Birx face herself in the mirror anymore? 
say__tyyy, Fri Apr 24 01:17:04 +0000 2020, -91.090800, 30.459100, Damn I don’t need this 
Jordan1215, Fri Apr 24 01:17:04 +0000 2020, -82.442694, 27.996595, Jags fans getting their hearts broken 😭 damn 
jipsy32, Fri Apr 24 01:17:04 +0000 2020, -81.086873, 40.731536, https://t.co/iUokPRoNAn 
tori_saylor, Fri Apr 24 01:17:04 +0000 2020, -84.557899, 42.712049, My father, a life-long moderate republican who voted for John Kasich in 2016, just called himself a democrat in cas… https://t.co/oTSQk63x08 
McLovinDenise, Fri Apr 24 01:17:04 +0000 2020, -122.171287, 47.231717, @cb_resurrected @leftcoastbias1 @wbnc @rodgers1125 @EvaninSEA Oh I was talking about wanting attention,  not Talkin… https://t.co/Jos1YJ1Gow 
FSUmollz, Fri Apr 24 01:17:04 +0000 2020, -73.968542, 40.780709, My war room, camera is set up and ready! https://t.co/v1rDJnjPGO 
GrapeApe33, Fri Apr 24 01:17:04 +0000 2020, -79.861034, 35.170499, @PreppyWFNZ Very solid 
Glorygangty_, Fri Apr 24 01:17:04 +0000 2020, -74.441104, 40.488195, I Just Wanna Be In The Crib 
ninerpride66, Fri Apr 24 01:17:04 +0000 2020, -112.462861, 40.592501, @weis_brett Yes and what really funny is jets drafted a QB O’Brien forget his first name took before Marino 
IAmMichaelRM, Fri Apr 24 01:17:04 +0000 2020, -93.262046, 44.970610, The fact that a major govt agency felt compelled to tweet this just tells you how stupid and dangerous he is. 
TheOfficialDonV, Fri Apr 24 01:17:05 +0000 2020, -87.202962, 30.521057, We took Justin Herbert......II’m disgusted 
Loodog26, Fri Apr 24 01:17:04 +0000 2020, -100.301711, 47.467857, @Jaredsawyer https://t.co/7k8Wu3BImD 
dberch88, Fri Apr 24 01:17:05 +0000 2020, -87.732013, 41.833585, Yo @AZCardinals got a steal here. Dudes a beast. Best athlete in the draft. @DeAndreHopkins will be proud for @ClemsonFB pride 
hannahcgonzalez, Fri Apr 24 01:17:05 +0000 2020, -97.135638, 32.701850, i need that queen key &amp; tay money song asap 
WheresTheBeef27, Fri Apr 24 01:17:05 +0000 2020, -86.457744, 32.468104, @Koltdawg @davidamcdowell_ One might even suggest that it pays to be an agile child 😂 
epicarious, Fri Apr 24 01:17:05 +0000 2020, -86.153143, 41.674542, Yo dude I fucking swear to god if the unemployment office fucks up my shit one more time I’m going to hurt myself o… https://t.co/3xp3zMEytA 
JVHNNY____, Fri Apr 24 01:17:05 +0000 2020, -89.765519, 30.297863, I’m smoking og kush I like my og wit no pulp still micro-dosing acid I feel like I’m in a ocean of hoe shit I got… https://t.co/hyFrw24cAm 
mattestevesSBN, Fri Apr 24 01:17:05 +0000 2020, -81.825149, 28.590201, @CoreyLong Simmons legitimately terrifies me. 
lexhamrealty, Fri Apr 24 01:17:05 +0000 2020, -73.639410, 41.050217, @jimcramer Bought it around $3 earlier this year when virus was a nothing 
MatthewBalte, Fri Apr 24 01:17:05 +0000 2020, -84.433106, 33.767195, Well there goes the pick the Falcons should’ve traded up for. 
evan_nello, Fri Apr 24 01:17:05 +0000 2020, -82.669467, 40.365160, These first round picks sure have families that live in some unreal homes 🥴 
Fed_boi18, Fri Apr 24 01:17:05 +0000 2020, -99.750556, 32.415051, This NFL Draft is something else 😄Waiting to see who @AtlantaFalcons pick in the first round 👀 
GumbyXII, Fri Apr 24 01:17:05 +0000 2020, -82.534354, 28.483847, @darthbills @Steven4Prez Something about white people 
SMooreJr23, Fri Apr 24 01:17:05 +0000 2020, -84.192069, 34.038017, How in the hell does @Panthers not draft this guy... 🤬🤬🤬 I’m done 
RobertPRoehm, Fri Apr 24 01:17:05 +0000 2020, -118.081020, 33.789020, @joshtpm And we skipped impeaching this utter buffoon? 
KJoriHD, Fri Apr 24 01:17:05 +0000 2020, -73.399491, 44.711517, @Sue_F_Waterman @Scottcrates Trump’s new slogan: Covid? Cured. Cancer? Sorry. You KNOW as soon as tanning salons… https://t.co/2m3CeHR7S0 
pete4real, Fri Apr 24 01:17:05 +0000 2020, -122.077034, 37.953817, can Isaiah Simmons stop our lord and savior George kittle #NFLDraft 
cattherinneee, Fri Apr 24 01:17:05 +0000 2020, -79.861034, 35.170499, Who. Is. Making. These. Decisions. For. The. Panthers. 
Marc1Up, Fri Apr 24 01:17:05 +0000 2020, -111.634531, 33.242370, If you an Arizona Cardinals fan ya moms a hoe.. goodnight 
tylersestich, Fri Apr 24 01:17:05 +0000 2020, -118.359860, 33.758771, Simmons to the Cardinals is scary for the Rams🤦🏼‍♂️ 
ZackbkHoops, Fri Apr 24 01:17:05 +0000 2020, -119.306608, 37.269176, The NFC WEST is gonna be tough, and if you told me two years ago that the Rams May be the worst team in the divisio… https://t.co/Pny46jVr6n 
CastinSpells, Fri Apr 24 01:17:05 +0000 2020, -81.800863, 26.605418, on i75 bumpin htj 
phmtr11, Fri Apr 24 01:17:05 +0000 2020, -117.968540, 33.769045, NCT 
NilsComputers, Fri Apr 24 01:17:05 +0000 2020, -77.604684, 41.117936, @the_resistor @BarackObama @MichelleObama The absolute worst President and liar ever. No body gives a damn what cum… https://t.co/oc8WuyHsRA 
TmoneyML, Fri Apr 24 01:17:05 +0000 2020, -117.434547, 47.667438, @ClaytonPanzeri Hahaha thanks buddy! 
lizzz_leigh04, Fri Apr 24 01:17:05 +0000 2020, -77.236969, 38.805115, I know I already said this but this quarantine is really making me need to declutter, re organize, and revamp some things in my house. 
thechelseabanks, Fri Apr 24 01:17:05 +0000 2020, -115.223125, 36.232915, First time cooking with coconut aminos! Amazing, I’ll never use soy sauce again. 
fifteenhats, Fri Apr 24 01:17:05 +0000 2020, -88.106600, 41.865500, Well, we celebrated in an unconventional way this year, but man was it still so fun! I'm missing all the ladies fro… https://t.co/gMOkyw7q3O 
noahdyenotdie, Fri Apr 24 01:17:05 +0000 2020, -82.439835, 38.407664, @WillStewartTSL I tried to DVR it on Hulu Live, and it didn’t record. No good replays of it on YouTube either 
GalacticKirsten, Fri Apr 24 01:17:05 +0000 2020, -76.620482, 39.284713, @JMessersmith_JH Thank you! I bought the kit from amazon a little while ago. It looks like this particular one is n… https://t.co/ngmlEJDden 
1lovedogrescue, Fri Apr 24 01:17:05 +0000 2020, -121.101310, 38.959550, Well here is little peanut butter again! His first home was not the right fit, so today we found him a new home. No… https://t.co/w2XxfJ51S6 
ryrapp22, Fri Apr 24 01:17:06 +0000 2020, -92.436774, 38.304558, Welp hope we get kinlaw. Just not henderson plz 
Rosiposie7, Fri Apr 24 01:17:06 +0000 2020, -96.761753, 32.819858, Really debating getting my own flowers this year for my bday. 👑 
petemarinos, Fri Apr 24 01:17:06 +0000 2020, -81.516751, 41.080877, Hey @jack is Twitter fucking stupid? "Do you want to see more or less tweets like this" is not a Yes/No question. 
BoutotDeenece, Fri Apr 24 01:17:06 +0000 2020, -80.156826, 26.179921, @DMarie_SC You are the BEST ex wife ever 
thataveragedad, Fri Apr 24 01:17:06 +0000 2020, -81.282676, 43.621345, #BooTheCommish  #EnEffElDraft https://t.co/mbcHp5ssIv 
aninay__, Fri Apr 24 01:17:06 +0000 2020, -97.285913, 32.779967, Def hating on @Angelboy_10 :    ( 
Molius5, Fri Apr 24 01:17:06 +0000 2020, -80.134986, 26.373976, Cardinals took Simmons over jeudy I’m not mad but imagine jeudy with Hopkins for one second 🥺🥺 
elleduncanESPN, Fri Apr 24 01:17:06 +0000 2020, -72.750231, 41.762317, @CassidyHubbarth Legendary. 
HydeParkSwag, Fri Apr 24 01:17:06 +0000 2020, -89.922029, 35.133521, @HitCockBottom My skillet..... https://t.co/nZhzPjblLS 
TornadoTodd, Fri Apr 24 01:17:06 +0000 2020, -85.691843, 42.215882, @twister0909 
reeseOKC, Fri Apr 24 01:17:06 +0000 2020, -97.543490, 35.547543, @TiffanyAlaniz @SenatorLankford @GovStitt Can you ask for an update on the state processing unemployment claims? Thank you. 
tdc_ent1, Fri Apr 24 01:17:06 +0000 2020, -76.926677, 38.931991, "IT'S A GUY THING"Translated: "there is no rational thought pattern connected with it.....and you have no chance… https://t.co/aP1rnfIqQE 
CoreyWSOC9, Fri Apr 24 01:17:06 +0000 2020, -80.883981, 35.410351, Rodger Goodell ... https://t.co/WLJGebAVNs 
warrenlain, Fri Apr 24 01:17:06 +0000 2020, -121.873730, 37.331159, A little sneak preview... the story behind Quantization, part of a larger section on the relationship between Swing… https://t.co/lIdQaWRAVl 
ardoolittle, Fri Apr 24 01:17:04 +0000 2020, -79.052199, 33.547810, So great to see #football all over my timeline 🙌🏼. It’s such a nice treat, honestly. #FootballIsLife #NFLDraft 
DrRipStudwell10, Fri Apr 24 01:17:06 +0000 2020, -79.913521, 43.260695, Wanted Wills or Wirfs since February 
LCHS_Physics, Fri Apr 24 01:17:06 +0000 2020, -86.145320, 39.583039, R3:  my favorite lesson is mixing hydrochloric acid with zinc.  It produces zinc chloride and hydrogen gas.  Single… https://t.co/9P7PJ2sTEe 
RhondaKramer, Fri Apr 24 01:17:06 +0000 2020, -118.377313, 33.854669, @JimmyKimmelLive This is so sweet. You’re such a great daddy. 
SalMnde54615746, Fri Apr 24 01:17:06 +0000 2020, -117.905645, 33.663609, https://t.co/l2KapeUwkH 
dmward23, Fri Apr 24 01:17:06 +0000 2020, -118.411907, 34.020789, @drdrew You're still 100% right!!! 
RDO5, Fri Apr 24 01:17:06 +0000 2020, -115.234435, 36.018805, Wills or Wirfs let’s go @Browns 
pyrodamsel, Fri Apr 24 01:17:06 +0000 2020, -119.034349, 34.225328, I just entered for a chance to win a BlackBerry KEY2 LE from @CrackBerry! https://t.co/Hqvy19581k 
marthagjackson, Fri Apr 24 01:17:06 +0000 2020, -110.892878, 32.302931, @RepVernonJones You go Vern! 
YourUncleShan, Fri Apr 24 01:17:06 +0000 2020, -87.732013, 41.833585, FUCK. Simmons in the division. 
HayleGunter, Fri Apr 24 01:17:07 +0000 2020, -81.972705, 28.049601, just me, myself &amp; I 
SalMnde54615746, Fri Apr 24 01:17:07 +0000 2020, -117.905645, 33.663609, https://t.co/QDFNFy94hM 
XquiSyd, Fri Apr 24 01:17:07 +0000 2020, -95.446486, 29.838495, que sera, sera 
avery_respass, Fri Apr 24 01:17:07 +0000 2020, -76.992735, 35.509209, Isiah Simmons is the best football player in the draft. And the Carolina Panthers let him go. 
_JayAnderson, Fri Apr 24 01:17:07 +0000 2020, -82.707778, 27.861014, Get Jerry please 😩 
285grandprix, Fri Apr 24 01:17:07 +0000 2020, -84.433106, 33.767195, Commish energy has me on the edge of my seat 😵🔫 
Velux_, Fri Apr 24 01:17:07 +0000 2020, -78.827066, 42.787388, @FringeSteelwing YES 
TaySmith2013, Fri Apr 24 01:17:07 +0000 2020, -93.363999, 44.742961, Isaiah Simmons is an absolute steal for the Cardinals. That guy is a stud. 
dylonangi, Fri Apr 24 01:17:07 +0000 2020, -78.850000, 43.897100, New studio new me @ Oshawa, Ontario https://t.co/eoTkNw1gSF 
thatgirldoubled, Fri Apr 24 01:17:07 +0000 2020, -106.737438, 32.342299, @LexxisLexx Me. 
GoalieDad1974, Fri Apr 24 01:17:07 +0000 2020, -96.696562, 40.803235, @Simba_Simms Agree.  But new caramel is damn good.  Mint is trash. 
COACHRIPLEY1, Fri Apr 24 01:17:07 +0000 2020, -81.219179, 29.525946, Welp. My two guys are off the board. Time to trade. #NFLDraft2020 #DTWD 
gsilver_refined, Fri Apr 24 01:17:07 +0000 2020, -118.411907, 34.020789, “He checks boxes that don’t even exist” has to be the quote of the nfl draft. Love that 
tourist_727, Fri Apr 24 01:17:07 +0000 2020, -80.149173, 26.150368, ทำไมการลืมเรื่องที่ไม่ควรจำ มันไม่ง่ายเหมือนการลืมความรู้ที่จะเอาเข้าห้องสอบเลยว่ะ #ลืมว่าต้องลืม https://t.co/UMABLzM4Hx 
jacobthefrank, Fri Apr 24 01:17:07 +0000 2020, -97.445173, 35.222301, I said this out loud to myself before seeing this tweet😂 
torothaboy, Fri Apr 24 01:17:07 +0000 2020, -122.338585, 37.965097, jets please don’t pick a wr🥵 
mymothrsdaughtr, Fri Apr 24 01:17:07 +0000 2020, -110.044783, 46.679800, I think this is really important to watch. 
HeavenbyMi, Fri Apr 24 01:17:07 +0000 2020, -83.804475, 27.698682, Let’s go Jags! 
BostonDiamondCo, Fri Apr 24 01:17:07 +0000 2020, -71.059150, 42.356850, Swipe right to see how this custom Engagement Ring came out of production. 💍 ...#bostondiamondcompany… https://t.co/HbeaCsW3eV 
mariahjanos, Fri Apr 24 01:17:07 +0000 2020, -71.295518, 42.363117, I need roger goodell to stop trying to hype up the virtual fans with a monotone and awkward “I can’t hear you” 
